id,Cat,Dog
1,0.9991602260842453,0.0008397739157548037
2,0.00041098887189037467,0.9995890111281096
3,0.9995977569857656,0.00040224301423445416
4,0.0013825636438168584,0.998617436356183
5,0.9987544257977686,0.001245574202231317
6,0.0009615485999657624,0.9990384514000342
7,0.000609295959454552,0.9993907040405455
8,0.0019762941396461865,0.9980237058603537
9,0.9982687995984413,0.0017312004015588123
10,0.9893196753852226,0.01068032461477741
11,0.9157374284242857,0.08426257157571422
12,0.9987828688188704,0.001217131181129625
13,0.005319315191408828,0.9946806848085913
14,0.0033848896720744264,0.9966151103279256
15,0.9975009048543879,0.002499095145612006
16,0.0005584370921202695,0.9994415629078797
17,0.0004575503045268583,0.999542449695473
18,0.9982881801944176,0.0017118198055823303
19,0.00042263334834660336,0.9995773666516533
20,0.0006199959810372489,0.9993800040189627
21,0.9992913264639459,0.0007086735360539565
22,0.0016319295189017276,0.9983680704810983
23,0.9969652349452109,0.003034765054789089
24,0.0003161659654500208,0.9996838340345499
25,0.011865444564577603,0.9881345554354224
26,0.00032920102319125,0.9996707989768088
27,0.9976548196436253,0.0023451803563747944
28,0.9981274733869205,0.0018725266130793531
29,0.00057059572216163,0.9994294042778384
30,0.0010638100105315425,0.9989361899894684
31,0.0004847132268309447,0.999515286773169
32,0.006041384335881458,0.9939586156641186
33,0.9989277843813594,0.001072215618640603
34,0.050798844656471144,0.9492011553435288
35,0.9988441490155869,0.0011558509844130439
36,0.9988934450343878,0.0011065549656122467
37,0.9995521571230052,0.00044784287699491126
38,0.0003888526764564078,0.9996111473235436
39,0.0005460024068865636,0.9994539975931135
40,0.9989650709417216,0.0010349290582783602
41,0.0005003954845602542,0.9994996045154397
42,0.9981807103379002,0.0018192896620997433
43,0.00028672543564988654,0.99971327456435
44,0.9995505169475906,0.00044948305240952673
45,0.0005040461456618212,0.9994959538543382
46,0.006174268158225218,0.9938257318417747
47,0.998479834999304,0.0015201650006959747
48,0.9996445577450042,0.00035544225499581724
49,0.9994510616958652,0.0005489383041348715
50,0.9996256869649843,0.0003743130350156505
51,0.9989298849741611,0.0010701150258387517
52,0.9971239522696828,0.0028760477303171905
53,0.00014557425836763774,0.9998544257416323
54,0.9985026310662989,0.0014973689337010629
55,0.9993884580600594,0.0006115419399405538
56,0.05294361895098608,0.9470563810490139
