id,Cat,Dog
1,0.9999999811450698,1.885493011102113e-08
2,1.0970298043091792e-21,1.0
3,1.0,2.1264188787324307e-17
4,2.3670723540866136e-12,0.999999999997633
5,0.9999999997820888,2.1791130720316301e-10
6,1.6265772768954194e-11,0.9999999999837341
7,2.7080265005578527e-14,0.9999999999999729
8,1.4181112260902695e-08,0.9999999858188877
9,0.9999805297121943,1.9470287805657007e-05
10,0.9998546322834129,0.00014536771658712358
11,0.5191931415325055,0.4808068584674946
12,0.9999999995757034,4.2429661517582095e-10
13,0.000490757494098921,0.9995092425059011
14,1.4974902424518503e-13,0.9999999999998503
15,0.9999996149696299,3.8503037012233244e-07
16,5.180632788325645e-09,0.9999999948193672
17,9.080345173628648e-07,0.9999990919654828
18,0.9999999999993217,6.782403226366698e-13
19,4.86608815068375e-06,0.9999951339118492
20,2.484004849117291e-13,0.9999999999997515
21,0.9999999385268206,6.147317943374964e-08
22,2.606113886591913e-09,0.999999997393886
23,0.9865018540184851,0.013498145981514874
24,1.8371226661466513e-14,0.9999999999999816
25,0.9921004591460642,0.007899540853935806
26,1.4048675013998864e-13,0.9999999999998594
27,0.9999951967979854,4.803202014577036e-06
28,0.9999999567999097,4.320009021690977e-08
29,7.062069714861383e-14,0.9999999999999294
30,1.902587097320522e-05,0.9999809741290269
31,1.3005694215976419e-13,0.9999999999998699
32,7.857451702483989e-05,0.9999214254829751
33,0.9999999729486401,2.705136006210835e-08
34,0.04042004527960197,0.959579954720398
35,0.9999999998883156,1.116843822440627e-10
36,0.99994470846623,5.5291533769991914e-05
37,0.9999999999999598,4.017480922112675e-14
38,4.5649883274059217e-14,0.9999999999999543
39,1.5644379339570533e-10,0.9999999998435563
40,0.9999999983068082,1.693191704225307e-09
41,9.999910931436473e-08,0.9999999000008908
42,0.9994564293112658,0.0005435706887341335
43,3.7858029537271245e-09,0.999999996214197
44,0.9999999999999807,1.935440778631454e-14
45,5.849840067578803e-10,0.9999999994150159
46,3.6289697847666586e-05,0.9999637103021523
47,0.9999999995911137,4.0888620379685957e-10
48,0.9999999999999551,4.480806692174682e-14
49,0.9999999999999045,9.558698364497387e-14
50,0.9999999999969336,3.0663554006561885e-12
51,0.9999999930549479,6.945052054029007e-09
52,0.9929235481184715,0.007076451881528548
53,1.0543678399375947e-13,0.9999999999998945
54,0.999993391270875,6.608729124974908e-06
55,0.9999999897087183,1.029128169620156e-08
56,0.9961984729729945,0.0038015270270054125
57,0.9999977800167984,2.219983201635605e-06
58,6.5067840254205e-08,0.9999999349321598
59,4.495499717674619e-07,0.9999995504500283
60,0.6825915946889093,0.3174084053110907
61,0.0002896252891033403,0.9997103747108966
62,0.020493648690755793,0.9795063513092441
63,4.086512646911441e-15,0.999999999999996
64,0.9999999999999991,8.830710679956563e-16
65,0.999999999999996,4.0169616767959075e-15
66,1.0,3.3342869620218224e-17
67,0.9999968143432624,3.18565673764669e-06
68,0.6463784597925931,0.3536215402074068
69,0.0012614561679036458,0.9987385438320965
70,1.1266106202125461e-12,0.9999999999988733
71,1.0394928051121862e-18,1.0
72,0.9999986454238304,1.354576169635847e-06
73,0.9999999999999327,6.722690996188028e-14
74,0.053520932538190964,0.9464790674618091
75,0.0007604042839200897,0.9992395957160799
76,4.2899561434094565e-12,0.9999999999957101
77,1.6483511789825112e-12,0.9999999999983515
78,0.999999996232199,3.767800996346937e-09
79,4.795673978741316e-05,0.9999520432602126
80,0.9999999999932097,6.790419046594528e-12
81,0.9998232668269444,0.00017673317305549963
82,9.593187492247193e-11,0.9999999999040681
83,7.201158313183059e-10,0.9999999992798843
84,3.659698662099404e-07,0.9999996340301338
85,0.9999979274940999,2.072505900232141e-06
86,0.00010460555461059335,0.9998953944453894
87,1.4683189944115033e-11,0.9999999999853169
88,0.9999921153180338,7.884681966338787e-06
89,8.622744788738083e-06,0.9999913772552113
90,0.9998620405069607,0.00013795949303923268
91,0.9999999998348539,1.6514620405286715e-10
92,0.7144252352759008,0.2855747647240991
93,1.685481936370759e-08,0.9999999831451808
94,1.2397075876765667e-20,1.0
95,0.9063969479715985,0.09360305202840154
96,0.9999999998556992,1.443007412187271e-10
97,0.00686361849899577,0.9931363815010041
98,9.551978068329135e-13,0.9999999999990448
99,0.000462510325361919,0.9995374896746382
100,0.8371476079837677,0.16285239201623233
101,0.9999743139095922,2.56860904077122e-05
102,1.0,5.034716223642846e-20
103,0.9999999999998583,1.4166653478888746e-13
104,0.9999999286524515,7.134754845602991e-08
105,0.9999999925821712,7.417828834683643e-09
106,1.686183684552444e-09,0.9999999983138164
107,8.764806557757751e-14,0.9999999999999123
108,0.999993558741953,6.4412580469978846e-06
109,0.9998296925412934,0.00017030745870656695
