id,Cat,Dog
1,0.9999999998443769,1.556231351205137e-10
2,1.3059390691196785e-18,1.0
3,0.9999999999999962,3.876278569417792e-15
4,3.0939646878936883e-10,0.9999999996906035
5,0.999999999829055,1.7094498493468678e-10
6,1.116403877916742e-14,0.9999999999999889
7,3.491243798685838e-12,0.9999999999965088
8,7.039511081822299e-10,0.9999999992960489
9,0.9999986758349136,1.324165086248302e-06
10,0.9999875677077547,1.243229224534199e-05
11,0.7460240544577269,0.2539759455422732
12,0.9999999999538394,4.6160538127465275e-11
13,2.7282787230345094e-05,0.9999727172127697
14,1.9071018623721973e-10,0.9999999998092899
15,0.9999999995152573,4.847426644401477e-10
16,5.721229131256137e-11,0.9999999999427878
17,6.628500337277449e-09,0.9999999933714996
18,0.99999999999999,9.929814136509466e-15
19,9.676454088616341e-07,0.9999990323545911
20,4.0121976230131226e-10,0.9999999995987803
21,0.9999999999830698,1.6930285165493188e-11
22,6.273398283672376e-09,0.9999999937266018
23,0.9987214830678565,0.0012785169321435472
24,1.830252804199601e-13,0.999999999999817
25,0.954634044762405,0.04536595523759504
26,7.050359328621226e-20,1.0
27,0.9999999041259736,9.587402637402005e-08
28,0.9999999998569724,1.4302766322412218e-10
29,3.3859759858724736e-14,0.9999999999999662
30,1.3995907640658045e-05,0.9999860040923594
31,2.465761435568695e-14,0.9999999999999754
32,0.7335316193789964,0.2664683806210037
33,0.99999991181886,8.818113985012229e-08
34,0.8936030867554162,0.10639691324458377
35,0.9999999999601981,3.98019800816552e-11
36,0.9999996601527319,3.3984726814867345e-07
37,0.9999999999981009,1.8991123676130224e-12
38,1.9468006785690886e-13,0.9999999999998053
39,7.777376818995103e-11,0.9999999999222262
40,0.9999999632459231,3.6754076800512155e-08
41,5.104635798810056e-07,0.99999948953642
42,0.9876892276002124,0.012310772399787564
43,3.894782722101902e-10,0.9999999996105218
44,0.9999999999993168,6.831512124012022e-13
45,3.857620499551601e-12,0.9999999999961424
46,0.0015172156065084586,0.9984827843934915
47,0.9999999999491711,5.082896722927598e-11
48,0.999999999984855,1.5144965244167224e-11
49,0.9999999999991127,8.872188272176326e-13
50,0.9999999999240097,7.599032858970503e-11
51,0.9999999999892066,1.0793293184247024e-11
52,0.9999981568214529,1.8431785470123948e-06
53,4.1719768629205277e-16,0.9999999999999996
54,0.9999998857733077,1.1422669240169062e-07
55,0.9999999994816484,5.183516310366327e-10
56,0.9978806688342696,0.0021193311657303903
57,0.8590107430845387,0.14098925691546127
58,1.077343552856658e-06,0.9999989226564472
59,1.0272208560561807e-05,0.9999897277914394
60,0.9998076870638286,0.0001923129361712864
61,0.001896815803226362,0.9981031841967736
62,1.4046796247609347e-06,0.9999985953203752
63,2.0445253181003548e-14,0.9999999999999796
64,0.9999999999999984,1.5082351123714414e-15
65,0.9999999999994105,5.896111153210177e-13
66,0.9999999999999996,3.35401079788892e-16
67,0.9999922631328596,7.736867140365298e-06
68,0.780603508804016,0.21939649119598406
69,0.035150388883163845,0.9648496111168362
70,8.970587401953726e-14,0.9999999999999103
71,1.8424876818878695e-22,1.0
72,0.999999978551966,2.1448034033840583e-08
73,0.9999999999527145,4.728549785115759e-11
74,3.8322319618402333e-08,0.9999999616776803
75,0.00020090932526847942,0.9997990906747315
76,3.161930656516503e-10,0.9999999996838069
77,3.988523073542837e-13,0.9999999999996012
78,0.999999990947903,9.052096913060418e-09
79,0.8530785614229592,0.14692143857704068
80,0.9999999875173836,1.2482616438093897e-08
81,0.9974644015047212,0.0025355984952788145
82,5.316671815796649e-12,0.9999999999946834
83,8.538111898811022e-13,0.9999999999991462
84,3.147545909553055e-07,0.9999996852454089
85,0.9999999681548465,3.18451535347432e-08
86,5.521901624189748e-09,0.9999999944780984
87,3.4733188331653246e-13,0.9999999999996527
88,0.9972452151634603,0.0027547848365397976
89,2.5057446120981762e-06,0.999997494255388
90,0.999998334943369,1.6650566310905775e-06
91,0.9999999995773761,4.2262389893653963e-10
92,0.19464351941167204,0.805356480588328
93,4.044871943308254e-05,0.9999595512805669
94,4.808748464533767e-18,1.0
95,0.6537372895556708,0.3462627104443291
96,0.9999999988064323,1.193567626917925e-09
97,2.971971249189237e-05,0.999970280287508
98,5.207417481230264e-14,0.9999999999999478
99,2.5713199849642295e-07,0.9999997428680016
100,0.9999850461177323,1.4953882267681935e-05
101,0.9992576285200958,0.0007423714799042215
102,1.0,1.7288362122030105e-20
103,0.9999999989598638,1.0401361846256774e-09
104,0.9999999965862545,3.4137455547697736e-09
105,0.9999999997056785,2.943215641766527e-10
106,3.650176938461208e-10,0.9999999996349822
107,3.3068399640999604e-12,0.9999999999966931
108,0.9999933300116879,6.669988312113963e-06
109,0.9941146924040524,0.0058853075959476
110,3.849286084711676e-08,0.9999999615071392
111,0.005042995862845641,0.9949570041371544
112,0.9999999999993956,6.044914168925094e-13
113,0.834447986634023,0.16555201336597702
114,0.003488962042443343,0.9965110379575566
115,0.9999999999986691,1.3310440422228578e-12
116,1.156585440986852e-14,0.9999999999999885
117,0.9993541976697614,0.0006458023302386307
118,4.3886759230301986e-05,0.9999561132407697
119,1.7197873654904334e-12,0.9999999999982803
120,0.999999896816345,1.0318365492938471e-07
121,2.7087083862783776e-14,0.9999999999999729
122,7.003481476985957e-13,0.9999999999992997
123,0.9999999999984857,1.5142487925750461e-12
124,0.9999999871572142,1.2842785768992495e-08
125,4.619273529769075e-22,1.0
126,0.5023581629857505,0.4976418370142495
127,1.0,8.193584437052344e-19
128,2.080371412465332e-06,0.9999979196285876
129,2.290499254620297e-11,0.999999999977095
130,0.9999999230866018,7.69133981505944e-08
131,0.9999999914240872,8.575912771000133e-09
132,3.1639562732276604e-09,0.9999999968360438
133,4.850976420701508e-07,0.9999995149023579
134,0.9999999932163539,6.783646056821426e-09
135,4.080354258713766e-12,0.9999999999959197
136,0.9982241892829826,0.0017758107170173106
137,2.2715863875130396e-15,0.9999999999999978
138,0.9999999994702116,5.297884200573306e-10
139,2.1318802869624503e-12,0.9999999999978681
140,1.048662563118841e-08,0.9999999895133743
141,2.4657697447926776e-13,0.9999999999997535
142,0.9997370710779724,0.00026292892202757685
143,0.9999999324820233,6.751797658648242e-08
144,0.9999996906946109,3.0930538919568304e-07
145,1.0,2.666733759586828e-18
146,0.9999999999376281,6.237187365117473e-11
147,0.999999999999015,9.849355571867928e-13
148,0.9999999996217033,3.7829679203242366e-10
149,0.999998354315154,1.64568484603135e-06
150,6.31966220187586e-08,0.9999999368033781
151,0.9997447756393595,0.00025522436064052484
152,0.9999999999978253,2.174620423475386e-12
153,7.878087187834635e-11,0.999999999921219
154,0.9999997339881544,2.6601184543194075e-07
155,0.9999999999745726,2.5427417371182512e-11
156,0.9999999999904263,9.573660725492592e-12
157,2.8064418480867714e-06,0.999997193558152
158,0.9999999995857309,4.142690229074433e-10
159,1.024155422357521e-08,0.9999999897584458
160,3.12498774083267e-20,1.0
161,0.02869081541240955,0.9713091845875904
162,0.9999999988014101,1.1985899879531995e-09
163,0.9999999980187226,1.9812773373820682e-09
164,2.945929817832297e-09,0.9999999970540703
165,4.222002956140468e-11,0.99999999995778
166,5.9988496973376794e-05,0.9999400115030266
167,0.9879820185031795,0.01201798149682057
