id,Cat,Dog
1,0.99897860993356,0.0010213900664399753
2,0.0003737660437283597,0.9996262339562716
3,0.9993926935139155,0.0006073064860846452
4,0.0012493568077191976,0.9987506431922807
5,0.9985181015432477,0.001481898456752331
6,0.0006071027752935408,0.9993928972247065
7,0.0006153879976450367,0.9993846120023548
8,0.0032566052202644864,0.9967433947797356
9,0.9983543484039059,0.001645651596094176
10,0.9801538765440458,0.019846123455954174
11,0.7123961434888514,0.2876038565111486
12,0.9977166586548694,0.0022833413451305625
13,0.05950454936245306,0.9404954506375468
14,0.003874399837694398,0.9961256001623056
15,0.9952081370090826,0.00479186299091748
16,0.0003747147835848926,0.999625285216415
17,0.00040871331840787234,0.999591286681592
18,0.9984136497192958,0.0015863502807041243
19,0.0005389184064702936,0.9994610815935298
20,0.0004186983714060772,0.9995813016285939
21,0.9991251643909789,0.0008748356090211019
22,0.012192878100399646,0.9878071218996003
23,0.9990309935888033,0.0009690064111966926
24,0.00033416587093833863,0.9996658341290616
25,0.06717597766296375,0.9328240223370363
26,0.00017264051875849813,0.9998273594812416
27,0.9969074426541363,0.003092557345863731
28,0.9979282196409315,0.0020717803590686226
29,0.00041305878992345195,0.9995869412100766
30,0.002554198237357361,0.9974458017626426
31,0.0003160112973983033,0.9996839887026018
32,0.007226115901198844,0.9927738840988012
33,0.9981376572249399,0.0018623427750601364
34,0.06343790400983447,0.9365620959901655
35,0.9981865787801669,0.0018134212198330096
36,0.9991166962271741,0.00088330377282587
37,0.9990683839998397,0.0009316160001602504
38,0.0004284942678321467,0.9995715057321679
39,0.0005099088243170608,0.9994900911756829
40,0.9990334034284196,0.0009665965715804137
41,0.0004440693290039387,0.999555930670996
42,0.998756620174145,0.001243379825854895
43,0.0002426407618675853,0.9997573592381325
44,0.9994961764954072,0.000503823504592711
45,0.0005530783807645907,0.9994469216192354
46,0.021373011459588205,0.9786269885404117
47,0.9980887455512483,0.0019112544487518116
48,0.9993274281533436,0.0006725718466563664
49,0.9995038517507568,0.0004961482492432556
50,0.9992992596730432,0.0007007403269567421
51,0.9978651231733581,0.002134876826641884
52,0.995221500855848,0.004778499144151999
53,0.000172343070100612,0.9998276569298995
54,0.9989294681932793,0.0010705318067207002
55,0.9990416524935437,0.0009583475064562053
56,0.006963980093652194,0.9930360199063478
57,0.034916319760809125,0.9650836802391909
58,0.001327691947789332,0.9986723080522107
59,0.003196704332927643,0.9968032956670725
60,0.9985311282567229,0.0014688717432772356
61,0.0006918190277730018,0.9993081809722271
62,0.001383981459607824,0.9986160185403923
63,0.000310693139519892,0.9996893068604802
64,0.9992004744661291,0.0007995255338708097
65,0.998544760035585,0.001455239964415038
66,0.9987728763506006,0.0012271236493993348
67,0.9986990698148537,0.0013009301851462608
68,0.8523240934693534,0.1476759065306467
69,0.9964035457785447,0.0035964542214552905
70,0.0004092200408446259,0.9995907799591554
71,0.00027820583729338985,0.9997217941627066
72,0.9984987369749191,0.001501263025080792
73,0.9985078395930642,0.0014921604069358394
74,0.0005362725549821263,0.9994637274450179
75,0.0020042863857358136,0.9979957136142642
76,0.00043527274163587484,0.9995647272583641
77,0.00047137012827667025,0.9995286298717233
78,0.9988429835379572,0.0011570164620429335
79,0.5336716357857799,0.4663283642142201
80,0.9978432708341722,0.0021567291658278007
81,0.9990780554904449,0.0009219445095550819
82,0.00035061628405586167,0.9996493837159441
83,0.0008098199664286823,0.9991901800335713
84,0.0008897819293088026,0.9991102180706912
85,0.9996773464002083,0.00032265359979172735
86,0.001701341049276932,0.998298658950723
87,0.0005720979106622532,0.9994279020893377
88,0.9977061971423979,0.0022938028576021466
89,0.0005822682576526655,0.9994177317423474
90,0.678448673059286,0.321551326940714
91,0.9988445054195733,0.001155494580426627
92,0.0024423485553205096,0.9975576514446794
93,0.5464429860081856,0.4535570139918143
94,0.0002458195938613745,0.9997541804061387
95,0.0009993028978054503,0.9990006971021945
96,0.9983896721449778,0.0016103278550222062
97,0.9720683376783126,0.02793166232168748
98,0.0008595328316191986,0.9991404671683808
99,0.0013074162873358474,0.9986925837126642
100,0.7974315834444611,0.20256841655553895
101,0.9783219631206106,0.021678036879389385
102,0.999633930454382,0.00036606954561805064
103,0.9981598463871593,0.0018401536128406697
104,0.9977504731347145,0.002249526865285404
105,0.9993961638717617,0.0006038361282384387
106,0.0012974521776585918,0.9987025478223414
107,0.0015709222950719677,0.9984290777049281
108,0.998980795318551,0.0010192046814489115
109,0.9986324209286022,0.001367579071397812
110,0.0007843396577453002,0.9992156603422546
111,0.000787818164338559,0.9992121818356613
112,0.9986873373930681,0.001312662606931904
113,0.9994245989502653,0.0005754010497347133
114,0.00051532548436289,0.999484674515637
115,0.9971041748580936,0.002895825141906433
116,0.0003847044530419681,0.999615295546958
117,0.9942609159621975,0.005739084037802469
118,0.0009904901961603288,0.9990095098038396
119,0.0005810605070053635,0.9994189394929948
120,0.9993223168725953,0.0006776831274046372
121,0.00012374158258087598,0.999876258417419
122,0.0002875220299132021,0.9997124779700869
123,0.9989674229957662,0.0010325770042338047
124,0.9987255098427085,0.0012744901572914577
125,0.00011912935257006833,0.9998808706474298
126,0.008883530586936295,0.9911164694130637
127,0.9993856576093557,0.0006143423906442512
128,0.008985600720733242,0.9910143992792668
129,0.0006081909886365537,0.9993918090113634
130,0.9849798314994754,0.015020168500524601
131,0.9990848661303042,0.0009151338696957025
132,0.0006396205891647936,0.9993603794108351
133,0.0010182916232585777,0.9989817083767414
134,0.999235863097873,0.0007641369021270325
135,0.0002745659047787965,0.9997254340952213
136,0.9938810477615635,0.006118952238436414
137,0.00026806650090616357,0.999731933499094
138,0.9992212821846113,0.0007787178153887701
139,0.0004124550054418734,0.999587544994558
140,0.0031753683095806454,0.9968246316904193
141,0.0002941634966297072,0.9997058365033702
142,0.9947085524108441,0.005291447589155954
143,0.9988433397499992,0.0011566602500008418
144,0.9991797263915674,0.0008202736084327198
145,0.9995758792115796,0.0004241207884204635
146,0.9993763169212274,0.0006236830787726998
147,0.9974525581983752,0.0025474418016248647
148,0.9996470956529608,0.000352904347039016
149,0.9996665591440922,0.0003334408559078007
150,0.0009539620161773454,0.9990460379838225
151,0.9987994551125471,0.0012005448874529672
152,0.9988731360214423,0.0011268639785577922
153,0.0005320155091502213,0.9994679844908498
154,0.9993649914032564,0.000635008596743616
155,0.9993260214901856,0.0006739785098143557
156,0.9984338774793823,0.0015661225206175984
157,0.0024606398812161896,0.9975393601187837
158,0.9989112316294825,0.0010887683705175595
159,0.0011166129603298245,0.9988833870396701
160,0.0006931463430233159,0.9993068536569767
161,0.003174920825952712,0.9968250791740472
162,0.9992232639420724,0.0007767360579275642
163,0.9876377690983071,0.012362230901692844
164,0.00043475646287748917,0.9995652435371225
165,0.00033669808085779954,0.9996633019191422
166,0.02144005207008993,0.9785599479299101
167,0.11569920347075763,0.8843007965292424
168,0.9975535714394776,0.0024464285605222294
169,0.9996660767184823,0.00033392328151773514
170,0.0002902891704784105,0.9997097108295216
171,0.9992662539326557,0.0007337460673442791
172,0.9987740186527907,0.0012259813472092138
173,0.0009020037226366266,0.9990979962773634
174,0.0005394031487987881,0.9994605968512011
175,0.999059754267956,0.0009402457320439248
176,0.15031141274458143,0.8496885872554185
177,0.0002827967371888077,0.9997172032628112
178,0.9991410830479505,0.000858916952049579
179,0.0007372309386700439,0.9992627690613299
180,0.9991610288995897,0.0008389711004103627
181,0.9990669647091074,0.00093303529089263
182,0.9979552259240775,0.0020447740759226645
183,0.9980134258498218,0.001986574150178209
184,0.00037606653161970983,0.9996239334683802
185,0.9970976033576965,0.002902396642303537
186,0.0006686159930153504,0.9993313840069847
187,0.9864285179072322,0.01357148209276777
188,0.9989961583764819,0.0010038416235181849
189,0.9987990385007157,0.0012009614992843072
190,0.9979303583371659,0.002069641662834021
191,0.9992128684545044,0.0007871315454955382
192,0.9991273919998639,0.0008726080001361162
193,0.05438305179705351,0.9456169482029466
194,0.005297527304988955,0.994702472695011
195,0.0007539859504831175,0.999246014049517
196,0.9994120054817274,0.0005879945182726484
197,0.9982570511615835,0.0017429488384164327
198,0.0005509238455435905,0.9994490761544563
199,0.9991585155225273,0.000841484477472795
200,0.0005981948110485909,0.9994018051889514
201,0.8864974737328326,0.11350252626716743
202,0.9993427484574003,0.0006572515425996719
203,0.999009128252071,0.0009908717479289518
204,0.00023487081168271603,0.9997651291883173
205,0.001737884107519138,0.9982621158924808
206,0.9991476871890028,0.0008523128109971836
207,0.9980339135983365,0.0019660864016633963
208,0.9961402654004726,0.003859734599527381
209,0.9992068330277389,0.0007931669722609992
210,0.9993659996336055,0.0006340003663945397
211,0.9988583625727921,0.0011416374272078692
212,0.9988868795369444,0.0011131204630555928
213,0.02162129585291223,0.9783787041470878
214,0.0003707188272140408,0.9996292811727859
215,0.997754798122233,0.002245201877766999
216,0.0001987045445211126,0.9998012954554789
217,0.0005218083512068457,0.999478191648793
218,0.0007847996413289614,0.999215200358671
219,0.09086033260210853,0.9091396673978915
220,0.9992778540407407,0.0007221459592594197
221,0.9993950871315402,0.0006049128684598226
222,0.999117256581783,0.0008827434182170574
223,0.0012766062191515283,0.9987233937808485
224,0.9990577097475418,0.0009422902524582338
225,0.0005929760965817775,0.9994070239034183
226,0.02110967708281707,0.9788903229171829
227,0.9967619658630396,0.003238034136960537
228,0.0006263266963453537,0.9993736733036546
229,0.0013113261878975732,0.9986886738121024
230,0.9991889820819423,0.0008110179180577522
231,0.9991140773804302,0.0008859226195698483
232,0.0010914270990851442,0.9989085729009148
233,0.0011472455507134578,0.9988527544492865
234,0.9995040707868149,0.0004959292131850266
235,0.9960970401807893,0.003902959819210602
236,0.9989722286010781,0.0010277713989219563
237,0.9986347623424062,0.0013652376575938316
238,0.0013244622228285822,0.9986755377771716
239,0.9992483592226523,0.0007516407773476157
240,0.008422008161685528,0.9915779918383144
241,0.9994132505488588,0.0005867494511412017
242,0.9989333488022795,0.0010666511977204776
243,0.9334713032232375,0.06652869677676249
244,0.0004259611055849604,0.999574038894415
245,0.0009347314504208924,0.9990652685495791
246,0.9986139298502783,0.0013860701497215707
247,0.9995843781801632,0.0004156218198367413
248,0.9971006300914691,0.002899369908530977
249,0.0011914774273296192,0.9988085225726705
250,0.989691441969001,0.010308558030998952
251,0.0011525380532517154,0.9988474619467482
252,0.9973420057369061,0.002657994263093804
253,0.9992932405614652,0.0007067594385348398
254,0.9960763444418927,0.003923655558107168
255,0.8891127934737703,0.11088720652622971
256,0.9645221868140099,0.03547781318599014
257,0.9991550320177967,0.000844967982203284
258,0.004311512879781289,0.9956884871202186
259,0.9988706643822868,0.001129335617713241
260,0.0003549554834783412,0.9996450445165216
261,0.0004631597563446059,0.9995368402436553
262,0.9964540982238821,0.003545901776117862
263,0.9987615616243918,0.0012384383756081899
264,0.9704409689931329,0.029559031006867
