id,Cat,Dog
1,0.9982135928340659,0.0017864071659340313
2,0.0011595182627568777,0.998840481737243
3,0.9995208609318467,0.0004791390681534296
4,0.0006258329251199211,0.9993741670748801
5,0.999322494458368,0.0006775055416320707
6,0.0009090128966090925,0.9990909871033908
7,0.000806571167128738,0.9991934288328712
8,0.0010015744633588924,0.998998425536641
9,0.9943182660431809,0.005681733956819252
10,0.9283446503532041,0.07165534964679585
11,0.9730591536933716,0.02694084630662845
12,0.9996091457230909,0.00039085427690898353
13,0.041877374867912105,0.9581226251320878
14,0.0011330567413104327,0.9988669432586895
15,0.9988215314435849,0.0011784685564151837
16,0.0004267251733904077,0.9995732748266096
17,0.0013056166272244817,0.9986943833727756
18,0.9991177966173794,0.0008822033826205906
19,0.0005318229729069332,0.9994681770270931
20,0.0008303391199450978,0.999169660880055
21,0.9995377696590526,0.00046223034094743044
22,0.0009060815018515387,0.9990939184981484
23,0.9990846919435308,0.0009153080564693368
24,0.000250037000494434,0.9997499629995055
25,0.4194171342217027,0.5805828657782973
26,0.00014386492938785889,0.9998561350706122
27,0.9981941056806155,0.0018058943193844784
28,0.997862318193829,0.0021376818061710884
29,0.0004513064418002233,0.9995486935581996
30,0.00749262066633994,0.99250737933366
31,0.0008271292416098002,0.9991728707583901
32,0.00042771184578671107,0.9995722881542133
33,0.08680992518792795,0.913190074812072
34,0.0014492483133248875,0.9985507516866752
35,0.9990832749834873,0.0009167250165126679
36,0.9984957716351521,0.0015042283648478
37,0.9988917872372521,0.0011082127627479368
38,0.00022394164199072687,0.9997760583580093
39,0.0005844862480407963,0.9994155137519591
40,0.9983807331194962,0.001619266880503924
41,0.0004937056881490525,0.999506294311851
42,0.9996301312179057,0.0003698687820943929
43,0.0003307515363966444,0.9996692484636033
44,0.9994596012064965,0.000540398793503633
45,0.0006083035986627202,0.9993916964013373
46,0.004982975402740272,0.9950170245972596
47,0.9985946006626585,0.0014053993373415656
48,0.9996331044403711,0.00036689555962882413
49,0.9995501905509883,0.0004498094490116721
50,0.999280425196722,0.0007195748032780297
51,0.9992841448160125,0.0007158551839873821
52,0.9970000963705311,0.0029999036294688507
53,9.412533844138756e-05,0.9999058746615586
54,0.9981525164087186,0.0018474835912814054
55,0.9990015602454315,0.0009984397545684809
56,0.4249758860656077,0.5750241139343923
57,0.9943450139720218,0.005654986027978337
58,0.00035984613298113927,0.9996401538670189
59,0.0007218163891620345,0.9992781836108379
60,0.8979720099207441,0.10202799007925599
61,0.000568199928481878,0.9994318000715181
62,0.0009335234693206195,0.9990664765306794
63,0.00046294170716574835,0.9995370582928343
64,0.999723706996138,0.00027629300386204
65,0.9987438789108034,0.0012561210891966314
66,0.9996813428766538,0.0003186571233462403
67,0.9990945092507348,0.0009054907492651691
68,0.9935831511191282,0.006416848880871766
69,0.030629807671496527,0.9693701923285034
70,0.0005659501076601723,0.9994340498923399
71,0.0003939997924460245,0.999606000207554
72,0.9957883535058959,0.00421164649410418
73,0.9990286596521288,0.0009713403478711024
74,0.0005136000926143893,0.9994863999073856
75,0.005437370448825864,0.9945626295511742
76,0.0009599721005972321,0.9990400278994027
77,0.0006119150809804377,0.9993880849190194
78,0.9986660946601201,0.0013339053398798125
79,0.9700495520186636,0.029950447981336285
80,0.9987062522265893,0.001293747773410664
81,0.9996420753889622,0.00035792461103786025
82,0.0028809480866852167,0.9971190519133147
83,0.00026880582387055663,0.9997311941761295
