id,Cat,Dog
1,0.9994851204545518,0.0005148795454481573
2,0.0003792040478062833,0.9996207959521938
3,0.9989611470347471,0.0010388529652527682
4,0.0004386712262000767,0.9995613287738
5,0.9995741097451445,0.00042589025485548194
6,0.0003821136566576766,0.9996178863433424
7,0.0008245795396246531,0.9991754204603753
8,0.00037870487385766965,0.9996212951261423
9,0.9989469806264671,0.001053019373532909
10,0.9618050879564025,0.03819491204359761
11,0.9334113862086513,0.06658861379134864
12,0.9993532583695545,0.0006467416304456327
13,0.0011797447443893452,0.9988202552556107
14,0.00041639821044099455,0.999583601789559
15,0.9995342822277666,0.0004657177722332781
16,0.00041720876155450063,0.9995827912384455
17,0.037242908004016355,0.9627570919959837
18,0.9993342862644531,0.0006657137355468739
19,0.0005260657427325811,0.9994739342572674
20,0.0007381131783955275,0.9992618868216044
21,0.9993188282460582,0.0006811717539418173
22,0.0012122480221106588,0.9987877519778893
23,0.999484385978071,0.0005156140219290654
24,0.0003659663483431459,0.9996340336516568
25,0.09462848347906272,0.9053715165209374
26,0.0005216689803143096,0.9994783310196856
27,0.9991856500113857,0.0008143499886143245
28,0.9996725309229373,0.00032746907706270007
29,0.0003181294073523553,0.9996818705926477
30,0.0020116307094165706,0.9979883692905834
31,0.0003610014112030662,0.9996389985887969
32,0.0008547288792416062,0.9991452711207585
33,0.9996122696474546,0.00038773035254530743
34,0.0006495466826252994,0.9993504533173746
35,0.9993615907566031,0.0006384092433968434
36,0.9923692721486767,0.007630727851323468
37,0.9992495222803508,0.0007504777196493268
38,0.0003049512376989595,0.9996950487623011
39,0.0007348135351681029,0.999265186464832
40,0.9995587520270504,0.00044124797294973974
41,0.00037088178684174404,0.9996291182131581
42,0.9986719624814222,0.0013280375185778465
43,0.0005196996455971337,0.9994803003544027
44,0.9990815817578872,0.0009184182421127903
45,0.0006013760742141789,0.9993986239257859
46,0.0005102025979254307,0.9994897974020747
47,0.9993884896791363,0.0006115103208638169
48,0.9995063990096943,0.0004936009903057522
49,0.999088275815095,0.0009117241849050207
50,0.9993389495793548,0.0006610504206453524
51,0.9992680289057438,0.0007319710942561915
52,0.9992213187304493,0.0007786812695508047
53,0.00022689329139420343,0.9997731067086058
54,0.9995294721584614,0.0004705278415386521
55,0.9990779173479014,0.0009220826520985572
56,0.11099925028955836,0.8890007497104416
57,0.5702724708223248,0.4297275291776752
58,0.00039640662811645417,0.9996035933718836
59,0.0011141510914899567,0.9988858489085101
60,0.9972561219590234,0.002743878040976674
61,0.0004910121565300709,0.99950898784347
62,0.0016262842729300603,0.9983737157270699
63,0.0005847163688817669,0.9994152836311182
64,0.9995797771601707,0.0004202228398293903
65,0.9996653480227561,0.00033465197724395193
66,0.9993925215798005,0.0006074784201995584
67,0.9994938231183871,0.0005061768816128128
68,0.0016101607388536504,0.9983898392611462
69,0.0026024895844051037,0.997397510415595
70,0.0004374208129557095,0.9995625791870443
71,0.0006562214655583732,0.9993437785344416
72,0.9992637519898085,0.0007362480101914604
73,0.9992156166170899,0.000784383382910078
74,0.0004516634380065009,0.9995483365619935
75,0.0003667508706130623,0.999633249129387
76,0.00043125250760213044,0.9995687474923979
